901193,22,0,10,0,22,0,10,0
131143,2,0,7,0,2,0,7,0
901192,2,0,6,0,2,0,6,0
131140,0,0,1,0,0,0,1,0
901195,4,0,5,0,4,0,5,0
901194,1,0,7,0,1,0,7,0
901189,13,0,22,0,13,0,22,0
901188,4,0,2,0,4,0,2,0
131144,4,0,10,0,4,0,10,0
901191,5,0,2,0,5,0,2,0
901190,5,0,2,0,5,0,2,0
131150,1,0,2,0,1,0,2,0
131148,1,0,7,0,1,0,7,0
131154,2,0,2,0,2,0,2,0
901213,2,0,3,0,2,0,3,0
901212,3,0,1,0,3,0,1,0
901215,8,0,5,0,8,0,5,0
131152,3,0,2,0,3,0,2,0
901209,2,0,9,0,2,0,9,0
131158,3,0,3,0,3,0,3,0
131156,1,0,3,0,1,0,3,0
901211,2,0,1,0,2,0,1,0
901210,1,0,0,0,1,0,0,0
131162,3,0,7,0,3,0,7,0
901204,1,0,0,0,1,0,0,0
901201,2,0,2,0,2,0,2,0
131166,8,0,3,0,8,0,3,0
901203,4,0,11,0,4,0,11,0
901202,1,0,2,0,1,0,2,0
901229,7,0,3,0,7,0,3,0
901228,4,0,3,0,4,0,3,0
901231,9,0,0,0,9,0,0,0
901230,3,0,3,0,3,0,3,0
131174,1,0,6,0,1,0,6,0
131172,1,0,3,0,1,0,3,0
901227,6,0,1,0,6,0,1,0
901226,3,0,6,0,3,0,6,0
901221,2,0,3,0,2,0,3,0
901220,1,0,11,0,1,0,11,0
901223,5,0,4,0,5,0,4,0
901222,5,0,4,0,5,0,4,0
901217,2,0,2,0,2,0,2,0
901216,5,0,3,0,5,0,3,0
901219,4,0,2,0,4,0,2,0
901218,2,0,5,0,2,0,5,0
901245,2,0,9,0,2,0,9,0
901244,4,0,1,0,4,0,1,0
901246,0,0,0,0,0,0,0,0
901241,2,0,0,0,2,0,0,0
901243,4,0,7,0,4,0,7,0
901242,5,0,7,0,5,0,7,0
901237,0,0,30,0,0,0,30,0
901233,1,0,11,0,1,0,11,0
901232,10,0,2,0,10,0,2,0
901235,5,0,4,0,5,0,4,0
901234,6,0,3,0,6,0,3,0
901248,2,0,4,0,2,0,4,0
901277,1,0,1,0,1,0,1,0
901276,1,0,1,0,1,0,1,0
901279,6,0,2,0,6,0,2,0
901278,2,0,2,0,2,0,2,0
901273,1,0,5,0,1,0,5,0
901272,4,0,2,0,4,0,2,0
901275,2,0,1,0,2,0,1,0
901274,6,0,12,0,6,0,12,0
901269,5,0,1,0,5,0,1,0
901271,3,0,6,0,3,0,6,0
901270,1,0,1,0,1,0,1,0
901265,52,0,4,0,52,0,4,0
901264,32,0,32,0,32,0,32,0
901266,1,0,0,0,1,0,0,0
164002,9,0,10,0,9,0,10,0
901292,4,0,2,0,4,0,2,0
901290,10,0,8,0,10,0,8,0
901285,12,0,5,0,12,0,5,0
164010,1,0,2,0,1,0,2,0
901284,3,0,7,0,3,0,7,0
901287,8,0,3,0,8,0,3,0
164008,0,0,0,0,0,0,0,0
901286,4,0,6,0,4,0,6,0
164014,12,0,7,0,12,0,7,0
901280,1,0,4,0,1,0,4,0
901308,1,0,1,0,1,0,1,0
901311,0,0,2,0,0,0,2,0
164016,2,0,2,0,2,0,2,0
901307,2,0,0,0,2,0,0,0
164024,3,0,12,0,3,0,12,0
164030,1,0,3,0,1,0,3,0
901297,0,0,2,0,0,0,2,0
901296,2,0,1,0,2,0,1,0
164028,2,0,3,0,2,0,3,0
901298,4,0,3,0,4,0,3,0
901325,11,0,2,0,11,0,2,0
164034,2,0,0,0,2,0,0,0
164032,1,0,0,0,1,0,0,0
901327,5,0,12,0,5,0,12,0
901326,24,0,1,0,24,0,1,0
901321,16,0,3,0,16,0,3,0
164038,9,0,5,0,9,0,5,0
901322,8,0,1,0,8,0,1,0
164042,1,0,4,0,1,0,4,0
901313,0,0,1,0,0,0,1,0
901312,50,0,0,0,50,0,0,0
901314,1,0,1,0,1,0,1,0
901341,6,0,7,0,6,0,7,0
901340,0,0,2,0,0,0,2,0
901343,1,0,3,0,1,0,3,0
901342,0,0,0,0,0,0,0,0
114900,62,0,51,0,62,0,51,0
901339,2,0,3,0,2,0,3,0
901338,6,0,5,0,6,0,5,0
901332,4,0,2,0,4,0,2,0
901329,1,0,3,0,1,0,3,0
901328,14,0,3,0,14,0,3,0
901331,3,0,6,0,3,0,6,0
901330,2,0,3,0,2,0,3,0
901357,0,0,0,0,0,0,0,0
901359,1,0,3,0,1,0,3,0
901358,3,0,2,0,3,0,2,0
901352,2,0,22,0,2,0,22,0
901355,5,0,4,0,5,0,4,0
901354,6,0,19,0,6,0,19,0
901351,0,0,2,0,0,0,2,0
901350,2,0,6,0,2,0,6,0
901345,1,0,0,0,1,0,0,0
901344,0,0,2,0,0,0,2,0
901346,2,0,0,0,2,0,0,0
901373,3,0,5,0,3,0,5,0
901372,3,0,6,0,3,0,6,0
901374,23,0,10,0,23,0,10,0
901368,4,0,7,0,4,0,7,0
901371,1,0,6,0,1,0,6,0
901365,2,0,2,0,2,0,2,0
901367,4,0,9,0,4,0,9,0
901366,1,0,3,0,1,0,3,0
901361,5,0,3,0,5,0,3,0
901360,1,0,1,0,1,0,1,0
901389,0,0,2,0,0,0,2,0
901391,3,0,3,0,3,0,3,0
901390,1,0,6,0,1,0,6,0
901385,1,0,2,0,1,0,2,0
901384,1,0,5,0,1,0,5,0
901381,7,0,7,0,7,0,7,0
901383,1,0,10,0,1,0,10,0
901382,9,0,1,0,9,0,1,0
901376,2,0,4,0,2,0,4,0
901379,5,0,2,0,5,0,2,0
901378,8,0,4,0,8,0,4,0
901405,1,0,7,0,1,0,7,0
901404,2,0,3,0,2,0,3,0
901407,0,0,0,0,0,0,0,0
901406,0,0,0,0,0,0,0,0
901401,1,0,1,0,1,0,1,0
901400,4,0,5,0,4,0,5,0
901403,0,0,0,0,0,0,0,0
901402,2,0,2,0,2,0,2,0
901397,5,0,5,0,5,0,5,0
901396,0,0,0,0,0,0,0,0
901399,2,0,3,0,2,0,3,0
901398,1,0,4,0,1,0,4,0
901393,11,0,4,0,11,0,4,0
901395,0,0,0,0,0,0,0,0
901394,0,0,0,0,0,0,0,0
901421,3,0,3,0,3,0,3,0
901420,4,0,3,0,4,0,3,0
901423,3,0,7,0,3,0,7,0
901422,1,0,2,0,1,0,2,0
901417,1,0,0,0,1,0,0,0
901416,1,0,3,0,1,0,3,0
901419,0,0,0,0,0,0,0,0
901418,1,0,0,0,1,0,0,0
901415,10,0,3,0,10,0,3,0
901409,5,0,11,0,5,0,11,0
901408,2,0,3,0,2,0,3,0
901411,6,0,0,0,6,0,0,0
901437,2,0,3,0,2,0,3,0
901436,0,0,1,0,0,0,1,0
901433,1,0,4,0,1,0,4,0
901435,9,0,8,0,9,0,8,0
901434,2,0,2,0,2,0,2,0
901429,2,0,3,0,2,0,3,0
901428,6,0,5,0,6,0,5,0
901431,4,0,2,0,4,0,2,0
901430,5,0,3,0,5,0,3,0
115002,2,0,5,0,2,0,5,0
115004,1,0,2,0,1,0,2,0
901424,5,0,3,0,5,0,3,0
901426,2,0,26,0,2,0,26,0
115006,2,0,5,0,2,0,5,0
901453,3,0,10,0,3,0,10,0
901452,1,0,2,0,1,0,2,0
901455,0,0,1,0,0,0,1,0
901454,2,0,9,0,2,0,9,0
901449,1,0,3,0,1,0,3,0
901448,0,0,2,0,0,0,2,0
901451,1,0,11,0,1,0,11,0
901450,3,0,5,0,3,0,5,0
115016,0,0,2,0,0,0,2,0
901444,4,0,10,0,4,0,10,0
770368,0,0,0,0,0,0,0,0
115018,4,0,1,0,4,0,1,0
901446,5,0,1,0,5,0,1,0
901441,7,0,3,0,7,0,3,0
901440,1,0,1,0,1,0,1,0
901443,2,0,1,0,2,0,1,0
901442,8,0,5,0,8,0,5,0
901469,0,0,1,0,0,0,1,0
115024,1,0,1,0,1,0,1,0
901468,1,0,2,0,1,0,2,0
901467,1,0,1,0,1,0,1,0
901461,1,0,2,0,1,0,2,0
901460,1,0,1,0,1,0,1,0
115034,18,0,7,0,18,0,7,0
901462,1,0,2,0,1,0,2,0
901457,2,0,4,0,2,0,4,0
115036,1,0,3,0,1,0,3,0
901456,0,0,4,0,0,0,4,0
901459,0,0,0,0,0,0,0,0
115038,1,0,3,0,1,0,3,0
901458,0,0,3,0,0,0,3,0
901485,6,0,4,0,6,0,4,0
115040,1,0,3,0,1,0,3,0
901484,4,0,2,0,4,0,2,0
901486,2,0,4,0,2,0,4,0
901481,0,0,1,0,0,0,1,0
115044,0,0,5,0,0,0,5,0
901480,1,0,0,0,1,0,0,0
901483,1,0,0,0,1,0,0,0
115046,0,0,3,0,0,0,3,0
901482,5,0,5,0,5,0,5,0
901477,8,0,1,0,8,0,1,0
115048,2,0,4,0,2,0,4,0
901476,6,0,1,0,6,0,1,0
901479,2,0,9,0,2,0,9,0
901478,1,0,0,0,1,0,0,0
115052,1,0,4,0,1,0,4,0
901475,2,0,0,0,2,0,0,0
901501,6,0,1,0,6,0,1,0
901500,9,0,4,0,9,0,4,0
901503,9,0,9,0,9,0,9,0
901497,10,0,5,0,10,0,5,0
901496,0,0,2,0,0,0,2,0
901499,3,0,1,0,3,0,1,0
901498,1,0,1,0,1,0,1,0
901493,0,0,0,0,0,0,0,0
901492,13,0,6,0,13,0,6,0
901494,9,0,4,0,9,0,4,0
901489,2,0,0,0,2,0,0,0
901488,3,0,0,0,3,0,0,0
901517,0,0,0,0,0,0,0,0
901516,1,0,0,0,1,0,0,0
901519,1,0,3,0,1,0,3,0
901518,1,0,1,0,1,0,1,0
901513,0,0,0,0,0,0,0,0
901512,1,0,0,0,1,0,0,0
901515,2,0,2,0,2,0,2,0
901514,1,0,0,0,1,0,0,0
901509,1,0,2,0,1,0,2,0
901508,9,0,7,0,9,0,7,0
115080,2,0,6,0,2,0,6,0
901511,3,0,1,0,3,0,1,0
115082,12,0,3,0,12,0,3,0
115084,3,0,6,0,3,0,6,0
901533,1,0,0,0,1,0,0,0
901532,0,0,2,0,0,0,2,0
901535,1,0,2,0,1,0,2,0
901534,2,0,1,0,2,0,1,0
901529,1,0,2,0,1,0,2,0
901528,4,0,10,0,4,0,10,0
901531,1,0,3,0,1,0,3,0
901530,1,0,3,0,1,0,3,0
901525,0,0,1,0,0,0,1,0
901527,5,0,3,0,5,0,3,0
901526,4,0,3,0,4,0,3,0
115102,3,0,1,0,3,0,1,0
901549,12,0,2,0,12,0,2,0
901548,3,0,4,0,3,0,4,0
115106,3,0,7,0,3,0,7,0
901550,2,0,1,0,2,0,1,0
901545,1,0,1,0,1,0,1,0
197030,2,0,0,0,2,0,0,0
901544,5,0,4,0,5,0,4,0
115108,1,0,0,0,1,0,0,0
901547,2,0,2,0,2,0,2,0
115110,3,0,1,0,3,0,1,0
901546,3,0,3,0,3,0,3,0
901541,5,0,3,0,5,0,3,0
115112,3,0,1,0,3,0,1,0
901540,3,0,4,0,3,0,4,0
901543,3,0,6,0,3,0,6,0
115114,3,0,1,0,3,0,1,0
901542,1,0,2,0,1,0,2,0
901537,1,0,1,0,1,0,1,0
901536,1,0,3,0,1,0,3,0
901539,3,0,3,0,3,0,3,0
901538,23,0,10,0,23,0,10,0
197036,1,0,0,0,1,0,0,0
901567,1,0,1,0,1,0,1,0
197040,2,0,1,0,2,0,1,0
115122,1,0,6,0,1,0,6,0
901561,4,0,5,0,4,0,5,0
901560,15,0,13,0,15,0,13,0
115124,2,0,9,0,2,0,9,0
901562,8,0,2,0,8,0,2,0
901557,1,0,2,0,1,0,2,0
115128,2,0,7,0,2,0,7,0
901556,2,0,4,0,2,0,4,0
115130,19,0,10,0,19,0,10,0
901552,2,0,4,0,2,0,4,0
115132,4,0,3,0,4,0,3,0
901555,14,0,3,0,14,0,3,0
901554,15,0,4,0,15,0,4,0
115136,1,0,2,0,1,0,2,0
901583,11,0,3,0,11,0,3,0
115138,9,0,3,0,9,0,3,0
901577,5,0,0,0,5,0,0,0
901576,1,0,1,0,1,0,1,0
115140,10,0,1,0,10,0,1,0
901579,6,0,1,0,6,0,1,0
901578,3,0,1,0,3,0,1,0
901573,1,0,2,0,1,0,2,0
115144,9,0,2,0,9,0,2,0
901572,1,0,0,0,1,0,0,0
115146,4,0,1,0,4,0,1,0
115148,6,0,1,0,6,0,1,0
115150,3,0,0,0,3,0,0,0
901597,6,0,2,0,6,0,2,0
901596,7,0,3,0,7,0,3,0
115152,4,0,0,0,4,0,0,0
901599,1,0,1,0,1,0,1,0
901598,2,0,1,0,2,0,1,0
115154,4,0,1,0,4,0,1,0
901593,0,0,4,0,0,0,4,0
115156,4,0,1,0,4,0,1,0
901592,1,0,0,0,1,0,0,0
901595,3,0,3,0,3,0,3,0
901594,2,0,1,0,2,0,1,0
901589,3,0,2,0,3,0,2,0
115160,7,0,2,0,7,0,2,0
901591,3,0,2,0,3,0,2,0
901590,0,0,2,0,0,0,2,0
901585,11,0,26,0,11,0,26,0
115164,3,0,14,0,3,0,14,0
901584,8,0,4,0,8,0,4,0
115166,8,0,3,0,8,0,3,0
901586,7,0,3,0,7,0,3,0
901613,1,0,6,0,1,0,6,0
115168,2,0,5,0,2,0,5,0
901612,6,0,3,0,6,0,3,0
901615,4,0,16,0,4,0,16,0
115170,7,0,18,0,7,0,18,0
901614,1,0,7,0,1,0,7,0
901609,3,0,1,0,3,0,1,0
115172,1,0,9,0,1,0,9,0
901608,13,0,4,0,13,0,4,0
901611,2,0,3,0,2,0,3,0
115174,7,0,5,0,7,0,5,0
901610,6,0,7,0,6,0,7,0
901605,8,0,2,0,8,0,2,0
115176,1,0,2,0,1,0,2,0
901604,7,0,4,0,7,0,4,0
901607,2,0,0,0,2,0,0,0
115178,2,0,1,0,2,0,1,0
901606,9,0,3,0,9,0,3,0
901601,1,0,1,0,1,0,1,0
115180,2,0,7,0,2,0,7,0
901600,1,0,7,0,1,0,7,0
901603,1,0,0,0,1,0,0,0
115182,12,0,3,0,12,0,3,0
197100,0,0,2,0,0,0,2,0
901602,8,0,3,0,8,0,3,0
901628,3,0,6,0,3,0,6,0
115184,2,0,4,0,2,0,4,0
115186,2,0,1,0,2,0,1,0
901625,2,0,0,0,2,0,0,0
115188,11,0,2,0,11,0,2,0
197110,0,0,2,0,0,0,2,0
901624,1,0,0,0,1,0,0,0
901627,0,0,0,0,0,0,0,0
115190,1,0,1,0,1,0,1,0
901626,4,0,1,0,4,0,1,0
901621,1,0,2,0,1,0,2,0
115192,2,0,15,0,2,0,15,0
901620,1,0,3,0,1,0,3,0
901623,2,0,0,0,2,0,0,0
115194,2,0,4,0,2,0,4,0
901622,1,0,0,0,1,0,0,0
901617,11,0,2,0,11,0,2,0
901616,2,0,0,0,2,0,0,0
901619,1,0,1,0,1,0,1,0
901618,8,0,4,0,8,0,4,0
901645,0,0,0,0,0,0,0,0
901644,0,0,1,0,0,0,1,0
901647,0,0,0,0,0,0,0,0
901641,2,0,0,0,2,0,0,0
770575,0,0,0,0,0,0,0,0
115204,1,0,6,0,1,0,6,0
901640,1,0,3,0,1,0,3,0
901643,1,0,3,0,1,0,3,0
901642,1,0,2,0,1,0,2,0
115206,1,0,4,0,1,0,4,0
901637,3,0,1,0,3,0,1,0
197130,1,0,3,0,1,0,3,0
115208,3,0,4,0,3,0,4,0
901636,3,0,2,0,3,0,2,0
901639,7,0,14,0,7,0,14,0
901638,3,0,2,0,3,0,2,0
901633,0,0,0,0,0,0,0,0
901632,2,0,0,0,2,0,0,0
115214,1,0,3,0,1,0,3,0
901661,1,0,5,0,1,0,5,0
115216,7,0,2,0,7,0,2,0
901660,6,0,1,0,6,0,1,0
901663,1,0,2,0,1,0,2,0
115218,7,0,1,0,7,0,1,0
901662,2,0,2,0,2,0,2,0
901657,1,0,1,0,1,0,1,0
901656,1,0,1,0,1,0,1,0
115220,10,0,1,0,10,0,1,0
115222,1,0,8,0,1,0,8,0
197140,3,0,7,0,3,0,7,0
901658,0,0,1,0,0,0,1,0
901653,3,0,2,0,3,0,2,0
901652,1,0,0,0,1,0,0,0
901654,1,0,0,0,1,0,0,0
901649,1,0,0,0,1,0,0,0
901648,9,0,1,0,9,0,1,0
901651,1,0,1,0,1,0,1,0
901650,10,0,1,0,10,0,1,0
148002,7,0,6,0,7,0,6,0
901677,7,0,2,0,7,0,2,0
901679,6,0,3,0,6,0,3,0
901678,2,0,2,0,2,0,2,0
148006,3,0,1,0,3,0,1,0
148010,1,0,1,0,1,0,1,0
901669,1,0,4,0,1,0,4,0
901668,4,0,2,0,4,0,2,0
901671,5,0,6,0,5,0,6,0
901670,2,0,1,0,2,0,1,0
901665,5,0,1,0,5,0,1,0
148014,6,0,5,0,6,0,5,0
901664,2,0,2,0,2,0,2,0
901667,7,0,2,0,7,0,2,0
901666,6,0,0,0,6,0,0,0
901693,6,0,2,0,6,0,2,0
901692,1,0,3,0,1,0,3,0
148016,14,0,20,0,14,0,20,0
901689,12,0,1,0,12,0,1,0
148022,2,0,3,0,2,0,3,0
901688,1,0,3,0,1,0,3,0
901691,1,0,1,0,1,0,1,0
148020,3,0,8,0,3,0,8,0
901690,5,0,7,0,5,0,7,0
148026,2,0,3,0,2,0,3,0
901685,4,0,2,0,4,0,2,0
901684,1,0,0,0,1,0,0,0
901687,2,0,3,0,2,0,3,0
148024,1,0,3,0,1,0,3,0
901681,7,0,3,0,7,0,3,0
901680,4,0,1,0,4,0,1,0
901683,3,0,2,0,3,0,2,0
148028,5,0,9,0,5,0,9,0
901682,4,0,1,0,4,0,1,0
148034,2,0,5,0,2,0,5,0
901708,7,0,2,0,7,0,2,0
901711,1,0,2,0,1,0,2,0
901710,4,0,5,0,4,0,5,0
148038,4,0,3,0,4,0,3,0
901705,3,0,2,0,3,0,2,0
901704,3,0,4,0,3,0,4,0
901707,2,0,0,0,2,0,0,0
901706,4,0,1,0,4,0,1,0
148042,4,0,1,0,4,0,1,0
770627,0,0,1,0,0,0,1,0
901701,2,0,2,0,2,0,2,0
901703,2,0,5,0,2,0,5,0
901702,2,0,11,0,2,0,11,0
148046,4,0,2,0,4,0,2,0
148044,4,0,2,0,4,0,2,0
148050,3,0,2,0,3,0,2,0
901725,1,0,2,0,1,0,2,0
901724,7,0,5,0,7,0,5,0
148048,8,0,1,0,8,0,1,0
901727,2,0,1,0,2,0,1,0
901726,2,0,2,0,2,0,2,0
148054,2,0,1,0,2,0,1,0
901723,4,0,4,0,4,0,4,0
901717,1,0,2,0,1,0,2,0
901716,6,0,2,0,6,0,2,0
901719,2,0,2,0,2,0,2,0
901718,1,0,3,0,1,0,3,0
148062,6,0,4,0,6,0,4,0
901712,0,0,0,0,0,0,0,0
148060,3,0,3,0,3,0,3,0
148066,2,0,1,0,2,0,1,0
901740,1,0,5,0,1,0,5,0
148064,6,0,1,0,6,0,1,0
901743,3,0,1,0,3,0,1,0
901742,3,0,2,0,3,0,2,0
901737,4,0,3,0,4,0,3,0
148070,2,0,3,0,2,0,3,0
901736,1,0,0,0,1,0,0,0
148068,1,0,2,0,1,0,2,0
901739,2,0,2,0,2,0,2,0
901738,3,0,1,0,3,0,1,0
148074,2,0,6,0,2,0,6,0
901732,2,0,0,0,2,0,0,0
901735,2,0,1,0,2,0,1,0
148072,2,0,7,0,2,0,7,0
901734,2,0,2,0,2,0,2,0
148078,1,0,4,0,1,0,4,0
901729,2,0,3,0,2,0,3,0
901728,0,0,0,0,0,0,0,0
901731,0,0,1,0,0,0,1,0
901730,4,0,4,0,4,0,4,0
148082,3,0,10,0,3,0,10,0
901757,2,0,3,0,2,0,3,0
901756,0,0,13,0,0,0,13,0
901753,2,0,4,0,2,0,4,0
901755,2,0,2,0,2,0,2,0
901754,3,0,1,0,3,0,1,0
901749,3,0,14,0,3,0,14,0
901748,2,0,4,0,2,0,4,0
148088,3,0,1,0,3,0,1,0
901750,1,0,3,0,1,0,3,0
148094,5,0,2,0,5,0,2,0
901745,5,0,7,0,5,0,7,0
148092,8,0,15,0,8,0,15,0
901747,2,0,3,0,2,0,3,0
901746,3,0,4,0,3,0,4,0
148098,6,0,2,0,6,0,2,0
901773,0,0,0,0,0,0,0,0
901772,2,0,4,0,2,0,4,0
148096,4,0,1,0,4,0,1,0
901775,0,0,1,0,0,0,1,0
901774,0,0,1,0,0,0,1,0
901771,1,0,1,0,1,0,1,0
901765,10,0,13,0,10,0,13,0
901764,2,0,2,0,2,0,2,0
901766,8,0,17,0,8,0,17,0
901763,4,0,4,0,4,0,4,0
901762,3,0,3,0,3,0,3,0
901789,59,0,57,0,59,0,57,0
901788,1,0,1,0,1,0,1,0
901785,2,0,2,0,2,0,2,0
901784,2,0,1,0,2,0,1,0
901787,1,0,1,0,1,0,1,0
901786,3,0,0,0,3,0,0,0
901782,10,0,5,0,10,0,5,0
901777,2,0,2,0,2,0,2,0
901776,0,0,1,0,0,0,1,0
901778,7,0,9,0,7,0,9,0
901804,1,0,1,0,1,0,1,0
901807,1,0,0,0,1,0,0,0
901806,3,0,3,0,3,0,3,0
901801,2,0,0,0,2,0,0,0
901800,3,0,11,0,3,0,11,0
901803,3,0,1,0,3,0,1,0
901802,4,0,2,0,4,0,2,0
901797,1,0,5,0,1,0,5,0
901796,6,0,4,0,6,0,4,0
901799,2,0,4,0,2,0,4,0
901798,3,0,2,0,3,0,2,0
901821,3,0,2,0,3,0,2,0
901820,4,0,7,0,4,0,7,0
901823,2,0,2,0,2,0,2,0
901822,5,0,2,0,5,0,2,0
901817,3,0,3,0,3,0,3,0
901819,4,0,2,0,4,0,2,0
901813,0,0,1,0,0,0,1,0
901812,3,0,4,0,3,0,4,0
901815,1,0,5,0,1,0,5,0
901808,0,0,2,0,0,0,2,0
901811,12,0,6,0,12,0,6,0
901810,3,0,3,0,3,0,3,0
901837,1,0,1,0,1,0,1,0
901836,1,0,1,0,1,0,1,0
901839,2,0,0,0,2,0,0,0
901838,0,0,1,0,0,0,1,0
901835,3,0,3,0,3,0,3,0
901834,2,0,4,0,2,0,4,0
901831,2,0,2,0,2,0,2,0
901830,1,0,3,0,1,0,3,0
901853,1,0,2,0,1,0,2,0
901852,2,0,4,0,2,0,4,0
901855,1,0,1,0,1,0,1,0
901854,3,0,6,0,3,0,6,0
901849,0,0,4,0,0,0,4,0
901848,5,0,2,0,5,0,2,0
901851,0,0,2,0,0,0,2,0
901850,0,0,2,0,0,0,2,0
901845,4,0,4,0,4,0,4,0
901847,6,0,1,0,6,0,1,0
901846,10,0,3,0,10,0,3,0
901841,3,0,2,0,3,0,2,0
901840,1,0,2,0,1,0,2,0
901843,3,0,2,0,3,0,2,0
901842,2,0,2,0,2,0,2,0
901869,1,0,7,0,1,0,7,0
901871,1,0,2,0,1,0,2,0
901870,5,0,3,0,5,0,3,0
901865,4,0,6,0,4,0,6,0
901864,2,0,5,0,2,0,5,0
901867,2,0,6,0,2,0,6,0
901866,6,0,5,0,6,0,5,0
901860,1,0,2,0,1,0,2,0
901863,1,0,1,0,1,0,1,0
901857,4,0,11,0,4,0,11,0
901856,11,0,6,0,11,0,6,0
901859,8,0,4,0,8,0,4,0
901858,1,0,2,0,1,0,2,0
901885,1,0,1,0,1,0,1,0
901884,2,0,4,0,2,0,4,0
901887,0,0,1,0,0,0,1,0
901886,3,0,2,0,3,0,2,0
901881,1,0,1,0,1,0,1,0
901880,0,0,1,0,0,0,1,0
901883,3,0,5,0,3,0,5,0
901882,1,0,5,0,1,0,5,0
901877,5,0,1,0,5,0,1,0
901876,0,0,0,0,0,0,0,0
901879,0,0,1,0,0,0,1,0
901878,3,0,1,0,3,0,1,0
901873,0,0,0,0,0,0,0,0
901872,2,0,4,0,2,0,4,0
901875,4,0,1,0,4,0,1,0
901874,1,0,1,0,1,0,1,0
901901,1,0,2,0,1,0,2,0
901900,1,0,2,0,1,0,2,0
901903,2,0,1,0,2,0,1,0
901902,2,0,4,0,2,0,4,0
901897,4,0,6,0,4,0,6,0
770830,0,0,0,0,0,0,0,0
901899,1,0,2,0,1,0,2,0
901898,2,0,1,0,2,0,1,0
901893,5,0,2,0,5,0,2,0
901892,3,0,2,0,3,0,2,0
901895,11,0,3,0,11,0,3,0
901894,11,0,5,0,11,0,5,0
901889,2,0,4,0,2,0,4,0
901888,2,0,2,0,2,0,2,0
901891,5,0,2,0,5,0,2,0
901890,1,0,3,0,1,0,3,0
901917,4,0,2,0,4,0,2,0
901919,7,0,6,0,7,0,6,0
901918,1,0,0,0,1,0,0,0
901913,3,0,2,0,3,0,2,0
901914,4,0,2,0,4,0,2,0
901905,4,0,2,0,4,0,2,0
770838,2,0,4,0,2,0,4,0
901904,2,0,2,0,2,0,2,0
901906,8,0,3,0,8,0,3,0
770859,0,0,0,0,0,0,0,0
901933,2,0,0,0,2,0,0,0
901935,0,0,0,0,0,0,0,0
901934,1,0,2,0,1,0,2,0
901929,2,0,3,0,2,0,3,0
901928,1,0,4,0,1,0,4,0
901930,1,0,2,0,1,0,2,0
901925,5,0,7,0,5,0,7,0
901924,0,0,3,0,0,0,3,0
901927,2,0,2,0,2,0,2,0
901926,0,0,1,0,0,0,1,0
901921,0,0,1,0,0,0,1,0
901920,0,0,0,0,0,0,0,0
901923,1,0,3,0,1,0,3,0
901922,3,0,4,0,3,0,4,0
901949,13,0,10,0,13,0,10,0
901948,10,0,4,0,10,0,4,0
901950,3,0,3,0,3,0,3,0
901945,4,0,7,0,4,0,7,0
901944,2,0,1,0,2,0,1,0
901947,4,0,4,0,4,0,4,0
901946,6,0,5,0,6,0,5,0
770876,2,0,0,0,2,0,0,0
901941,3,0,5,0,3,0,5,0
901940,1,0,4,0,1,0,4,0
901943,1,0,0,0,1,0,0,0
901937,6,0,2,0,6,0,2,0
901936,1,0,5,0,1,0,5,0
901939,2,0,6,0,2,0,6,0
901938,5,0,9,0,5,0,9,0
901965,0,0,6,0,0,0,6,0
901964,5,0,4,0,5,0,4,0
